CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
HuP-T3,907285,273,273_907285,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972017445,0.864546017,0.833165133,0.7248012359999999,0.505403026,0.46524658700000004,0.236189674,0.171696564,0.134264136,CUDC-101,HuP-T3,0.02798255500000002,0.03743242799999999
DOK,910936,1059,1059_910936,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988544761,0.8761583559999999,0.732320657,0.637119008,0.530001065,0.445280384,0.322933423,0.269079272,0.239340298,AZD8055,DOK,0.011455239000000006,0.029738973999999974
HAL-01,949153,328,328_949153,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9711325890000001,0.961471442,0.881258309,0.468756496,0.202196342,0.054653978,0.035047114,0.019918668,0.013423361000000002,SNX-2112,HAL-01,0.0288674109999999,0.006495306999999999
DU-4475,906844,273,273_906844,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967657526,0.957521396,0.8132522529999999,0.605152571,0.274899763,0.08164213299999999,0.034179961,0.039238309,0.077992194,CUDC-101,DU-4475,0.03234247400000001,0.038753885
NALM-6,908158,45,45_908158,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99468206,0.9462840220000001,0.977053339,0.9458238059999999,0.9729460120000001,0.9527474109999999,0.8131675270000001,0.027969584,0.002891878,Z-LLNle-CHO,NALM-6,0.0053179399999999655,0.025077705999999998
WM1158,1299077,219,219_1299077,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989205207,0.8494410020000001,0.700614009,0.496286302,0.185388466,0.070716881,0.112986258,0.10412574599999999,0.08441741400000001,AT-7519,WM1158,0.01079479299999997,0.01970833199999998
NB4,1323913,225,225_1323913,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9718234179999999,0.705697276,0.381618699,0.046902251,0.039719858999999996,0.035358026,0.034104707000000005,0.012659024,0.010164188000000001,Genentech Cpd 10,NB4,0.02817658200000006,0.0024948359999999985
Hs-633T,1240149,276,276_1240149,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9582499390000001,0.969470052,0.889833738,0.6132905129999999,0.277728201,0.072705863,0.012929221000000001,0.0071652190000000004,0.00815763,CAY10603,Hs-633T,0.041750060999999894,0.0009924110000000003
UACC-893,909778,283,283_909778,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98147959,0.991561165,0.9290406720000001,0.8531126370000001,0.603971018,0.262835537,0.195172653,0.133953309,0.119429163,Omipalisib,UACC-893,0.018520410000000043,0.014524145999999988
TUR,909773,301,301_909773,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994664908,0.80869475,0.5684784310000001,0.447213846,0.374907349,0.19058632,0.08863893800000001,0.04595161,0.030470157999999997,PHA-793887,TUR,0.005335092000000041,0.015481452
MN-60,908143,272,272_908143,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9671603120000001,0.895605702,0.566587453,0.307269334,0.264234693,0.20688567600000002,0.176765053,0.18362524800000002,0.16542406199999998,AR-42,MN-60,0.03283968799999992,0.018201186000000036
CHL-1,910853,133,133_910853,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9974439270000001,0.8724025879999999,0.508980992,0.465942385,0.440312063,0.175386514,0.05714392099999999,0.021000959,0.008520175999999999,Doxorubicin,CHL-1,0.0025560729999999365,0.012480783
MONO-MAC-6,908148,252,252_908148,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983928719,0.996585024,0.8947104490000001,0.769540714,0.57702246,0.15029361800000002,0.062573277,0.07078335,0.062440128,WZ3105,MONO-MAC-6,0.016071280999999993,0.008343221999999997
NB6,949173,167,167_949173,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9511656159999999,0.948733255,0.9298069370000001,0.869754252,0.712042389,0.769239791,0.688546723,0.01079521,0.009929226999999999,OSU-03012,NB6,0.048834384000000064,0.0008659830000000007
MOLM-16,1330948,1037,1037_1330948,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95359229,0.9082513879999999,0.9450905820000001,0.847033465,0.8365869220000001,0.7926909209999999,0.519471363,0.287440901,0.250121322,BX796,MOLM-16,0.04640770999999999,0.03731957900000005
NCI-H1688,1298349,276,276_1298349,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9905382859999999,0.980667987,0.997607026,0.918791543,0.72330224,0.216857208,0.088132443,0.080727424,0.082976934,CAY10603,NCI-H1688,0.009461714000000065,0.0022495099999999962
MOLM-16,1330948,1059,1059_1330948,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961891232,0.806358116,0.784840645,0.66721245,0.415725815,0.34119908299999996,0.268050789,0.119332815,0.097436515,AZD8055,MOLM-16,0.03810876799999996,0.021896299999999994
MS751,1240179,346,346_1240179,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964255348,0.967593282,0.929117449,0.7454988290000001,0.36176669899999997,0.119797128,0.069366396,0.056237265,0.024752282,THZ-2-102-1,MS751,0.03574465199999999,0.031484983
CHL-1,910853,235,235_910853,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9517669740000001,0.99108191,0.961950909,0.9395559440000001,0.861160472,0.380514662,0.400510634,0.006663319,0.0033594659999999998,QL-XII-47,CHL-1,0.0482330259999999,0.0033038530000000003
HEL,907053,256,256_907053,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.955878363,0.976876431,0.922031721,0.8945509429999999,0.63458042,0.340303887,0.09193900699999999,0.016414693,0.007664925,JW-7-24-1,HEL,0.04412163700000005,0.008749768000000002
KARPAS-422,907274,269,269_907274,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9955608570000001,0.9597906829999999,0.905820255,0.977857705,0.960012364,0.930358578,0.420464822,0.010531398999999999,0.002242983,NSC-207895,KARPAS-422,0.004439142999999923,0.008288415999999998
PSN1,910546,179,179_910546,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9602035409999999,0.8900909990000001,0.540196592,0.370043067,0.24885819899999997,0.225812395,0.231036895,0.192685364,0.154066935,5-Fluorouracil,PSN1,0.03979645900000006,0.03861842900000001
CHL-1,910853,328,328_910853,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9854888740000001,0.73475881,0.579368873,0.383979994,0.288714983,0.258018641,0.22749229999999998,0.23008579999999998,0.236308619,SNX-2112,CHL-1,0.01451112599999993,0.006222819000000018
RD-ES,1330996,328,328_1330996,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9911418909999999,0.980670612,0.765384748,0.536573844,0.271061408,0.061811495999999994,0.045083042000000004,0.035980316,0.03462586,SNX-2112,RD-ES,0.008858109000000058,0.001354455999999997
TUR,909773,331,331_909773,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980255729,0.911318071,0.894027328,0.610639123,0.33968114200000005,0.18246283300000002,0.077051602,0.013881144,0.021801034,QL-X-138,TUR,0.01974427099999998,0.00791989
DBTRG-05MG,906835,276,276_906835,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963398173,0.944389831,0.892856477,0.9082217909999999,0.788420404,0.608719616,0.460534902,0.17813946100000003,0.158861121,CAY10603,DBTRG-05MG,0.03660182700000003,0.019278340000000033
RH-1,971773,328,328_971773,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992986264,0.8005495509999999,0.317953458,0.17371974699999998,0.10557805099999999,0.08372096400000001,0.080638957,0.080523644,0.078051749,SNX-2112,RH-1,0.007013735999999993,0.0024718950000000017
NB6,949173,170,170_949173,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979284183,0.9750667059999999,0.800927435,0.44863989,0.016657089,0.055150459000000006,0.020052248999999998,0.007505711,0.005933877,Shikonin,NB6,0.020715817000000025,0.0015718340000000003
NCI-H1155,908467,1011,1011_908467,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9907549790000001,0.9783332,0.8424158340000001,0.806001958,0.5264834270000001,0.240269153,0.14985307,0.031059292999999998,0.020173023,Navitoclax,NCI-H1155,0.009245020999999909,0.010886269999999997
SW1783,909750,328,328_909750,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982240187,0.951646245,0.935067537,0.84355217,0.658149479,0.254041558,0.10137518300000001,0.088741011,0.07983725700000001,SNX-2112,SW1783,0.017759812999999958,0.008903753999999986
GAMG,906868,200,200_906868,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958294548,0.824979076,0.8272487140000001,0.418223746,0.39387148,0.071294583,0.020789995,0.016699704,0.018895198000000002,Dacinostat,GAMG,0.041705451999999976,0.0021954940000000027
AMO-1,1295741,219,219_1295741,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98231714,0.938576266,0.7620218320000001,0.482374112,0.176318671,0.086697439,0.049643968,0.033708772000000005,0.00480904,AT-7519,AMO-1,0.017682859999999967,0.028899732000000004
RPMI-2650,909700,273,273_909700,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9715323579999999,0.894691125,0.844575185,0.5880266279999999,0.40922826799999995,0.168144557,0.07056114599999999,0.033748146,0.022696226,CUDC-101,RPMI-2650,0.02846764200000007,0.01105192
BB65-RCC,753533,272,272_753533,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965504459,0.967998455,0.873073495,0.85040529,0.6951371409999999,0.377759225,0.230112992,0.102441777,0.06770690900000001,AR-42,BB65-RCC,0.03449554099999996,0.03473486799999999
SIG-M5,909715,252,252_909715,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9726798870000001,0.9426889159999999,0.904827565,0.894461273,0.517678439,0.004948373,-0.030932253,-0.031452443,-0.035256335,WZ3105,SIG-M5,0.027320112999999924,0.003803892000000003
DG-75,906838,1024,1024_906838,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966441048,0.912782333,0.723003462,0.571155248,0.44772832,0.23024834100000002,0.263282636,0.17010692,0.145459693,Lestauritinib,DG-75,0.03355895200000003,0.024647226999999994
CP50-MEL-B,753545,273,273_753545,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.975141833,0.9563175890000001,0.996648248,0.912621162,0.645787177,0.271245472,0.096839541,0.043488885,0.030530602,CUDC-101,CP50-MEL-B,0.024858166999999987,0.012958282999999998
