CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,auc,spearman_r,count_missing
HDQ-P1,1290922,344,344_1290922,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031800129,1.071021253,1.043572915,0.979583426,0.885888517,0.811988954,0.709893239,0.043554534000000006,0.006031181,THZ-2-49,HDQ-P1,0.7867020620904783,-0.8909090909090909,0
NMC-G1,908449,140,140_908449,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.074607409,1.155656608,1.127907213,0.935216687,0.8080799059999999,0.638079966,0.454521503,0.334420342,0.194049761,Vinorelbine,NMC-G1,0.7917238350243689,-0.8909090909090909,0
NMC-G1,908449,273,273_908449,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.93333515,0.912886322,0.96182739,0.936763912,0.859222328,0.684833252,0.43861204,0.193868891,0.095924884,CUDC-101,NMC-G1,0.7188124142902919,-0.9030303030303028,0
NMC-G1,908449,292,292_908449,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958885179,0.999947394,1.076062398,1.073854854,1.032073771,1.072013346,0.967458754,0.71204019,0.145293695,Masitinib,NMC-G1,0.9405536371679664,-0.3939393939393939,0
JHH-2,1240157,245,245_1240157,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981060162,0.983303468,0.979246823,1.088408585,1.043033048,1.097503321,1.037856308,0.906481144,0.045310253,UNC0638,JHH-2,0.9599497762724376,-0.17575757575757575,0
JHH-2,1240157,225,225_1240157,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.052490567,1.042097559,1.062659637,1.028567988,1.109296105,1.063251062,1.037357544,0.851895472,0.12610036,Genentech Cpd 10,JHH-2,0.9789629016455248,-0.2969696969696969,0
JHH-2,1240157,200,200_1240157,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015934684,1.028739483,1.0153948190000002,0.906346076,0.942573021,0.841290337,0.49070197,0.214622978,0.071902652,Dacinostat,JHH-2,0.7768394105920646,-0.9030303030303028,0
JHH-2,1240157,291,291_1240157,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.975192846,0.923900614,0.955154549,0.957799734,0.936569345,1.002127096,1.0132181,0.900243518,0.098585574,KIN001-266,JHH-2,0.9126109543679071,-0.3212121212121212,0
BT-474,946359,173,173_946359,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.073368439,0.912621131,1.055006376,1.005970422,0.7601367520000001,0.517622124,0.290226474,0.18700922600000006,0.153927791,FH535,BT-474,0.7087694267853953,-0.8666666666666665,0
BT-474,946359,344,344_946359,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.05391755,1.061802427,1.027407931,0.996458773,0.912603959,0.8480834290000001,0.648616944,0.031940507,0.021105287,THZ-2-49,BT-474,0.7879315738888221,-0.9151515151515152,0
BT-474,946359,157,157_946359,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954126204,1.1154655759999998,1.088197085,1.064707122,1.051606522,0.695669712,0.248133836,0.107394775,0.100952797,JNK-9L,BT-474,0.7639752481275148,-0.7090909090909091,0
BT-474,946359,308,308_946359,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.086305421,1.076467204,1.108640529,1.035214281,1.037997756,0.958510964,0.8905030270000001,0.617615904,0.01917859,WIKI4,BT-474,0.9245382646676232,-0.7696969696969697,0
LU-65,724863,167,167_724863,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.06663139,0.973092452,1.055416969,1.0539524,1.046467402,0.977100404,0.9062113000000002,0.835590265,0.037093705,OSU-03012,LU-65,0.9370010483909867,-0.7212121212121211,0
LU-65,724863,294,294_724863,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988412371,1.001802371,0.96901145,1.029126565,0.98578702,0.91911443,0.74776422,0.351713924,0.178884593,MPS-1-IN-1,LU-65,0.8424638498872151,-0.8181818181818182,0
EB-3,906847,228,228_906847,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.948692069,0.912861561,0.899238228,0.8423371820000001,0.819341696,0.736371358,0.618342529,0.512572255,0.03802682,AKT inhibitor VIII,EB-3,0.7565300320743094,-1.0,0
EB-3,906847,86,86_906847,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986783213,0.986392049,0.913610713,0.978394009,0.874258579,0.770048245,0.591838697,0.361299272,0.185328511,A-443654,EB-3,0.7839210037535165,-0.9878787878787878,0
EB-3,906847,292,292_906847,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.054843648,1.07868332,0.985322025,1.006926889,0.89890601,0.91769801,0.8343529209999999,0.841298201,0.094170424,Masitinib,EB-3,0.9072351373790146,-0.8666666666666665,0
EB-3,906847,136,136_906847,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998262446,0.934267038,0.905198859,0.87209578,0.801687695,0.662209609,0.435416264,0.238691377,0.11261667,Mitomycin-C,EB-3,0.7115708226808765,-1.0,0
EB-3,906847,64,64_906847,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988134736,0.95150054,0.866713883,0.8088894959999999,0.7898175479999999,0.778112835,0.8035757640000001,0.680971491,0.11806287,CMK,EB-3,0.8029719697741593,-0.9636363636363636,0
EB-3,906847,211,211_906847,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.909288696,0.924081256,0.927782452,0.912132322,0.838108408,0.7546838229999999,0.664527014,0.484447649,0.15884224,TL-2-105,EB-3,0.7771636378757344,-0.9151515151515152,0
MMAC-SF,925339,252,252_925339,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.008158023,1.013187467,1.007335539,1.013542662,1.003024586,1.034404591,1.005243538,0.743335635,0.103550892,WZ3105,MMAC-SF,0.9311119430771716,-0.3696969696969697,0
MMAC-SF,925339,165,165_925339,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.097881643,1.076190513,0.925168147,0.826691848,0.811787073,0.704772223,0.390958874,0.329750689,0.031067009,DMOG,MMAC-SF,0.7420816127993801,-0.9636363636363636,0
MMAC-SF,925339,291,291_925339,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.933412259,0.942131945,0.928728157,0.930753975,0.975647836,0.976798796,0.965094961,1.010348397,0.00740153,KIN001-266,MMAC-SF,0.9074018990457988,-0.01818181818181818,0
MMAC-SF,925339,256,256_925339,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.935318867,0.921986248,0.909070949,0.882841938,0.858707628,0.858060715,0.7881171370000001,0.796718783,0.027417747000000003,JW-7-24-1,MMAC-SF,0.8293923487636047,-0.9878787878787878,0
A375,906793,269,269_906793,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98455257,1.02295406,0.969748423,0.969646542,1.029760581,0.946901702,0.948740047,0.781215405,0.151328204,NSC-207895,A375,0.9143537147520164,-0.7696969696969697,0
A375,906793,257,257_906793,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962817735,0.998588968,0.972374055,1.025266044,1.031712721,0.995448317,0.970162163,0.8736849659999999,0.14265894199999998,NPK76-II-72-1,A375,0.9334871600950024,-0.4909090909090909,0
A375,906793,167,167_906793,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.949458725,0.994086212,1.040392912,1.104967735,0.916350424,0.494664792,0.267577999,0.033849224,0.031899946,OSU-03012,A375,0.7019219998642927,-0.7939393939393938,0
A375,906793,225,225_906793,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977631452,0.992858508,1.038919366,0.854712679,0.98072885,0.8932246509999999,0.937592555,0.843199505,0.063152085,Genentech Cpd 10,A375,0.8944937343010048,-0.7818181818181817,0
A375,906793,176,176_906793,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.912358283,1.08871841,1.072557324,1.138904947,1.143397109,1.223445825,1.056840106,0.599219855,0.031536295,IPA-3,A375,0.9723566675576836,-0.18787878787878787,0
OC-314,909257,219,219_909257,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0252153590000002,1.01942371,1.045395508,1.067126178,1.049351323,0.8778060209999999,0.199670917,0.158920065,0.019038819,AT-7519,OC-314,0.7724920547857467,-0.6,0
OC-314,909257,252,252_909257,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.898250016,1.028639469,0.937400939,0.948992941,0.964560217,0.908594896,0.842056664,0.52678524,0.094879139,WZ3105,OC-314,0.8447466613898078,-0.7454545454545454,0
OC-314,909257,225,225_909257,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.043257989,1.007252243,0.968698546,0.96307294,0.966718885,0.967975905,0.896481254,0.209521281,0.185290602,Genentech Cpd 10,OC-314,0.8461804827853819,-0.9151515151515152,0
OC-314,909257,235,235_909257,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.946987755,0.981492092,0.974210727,0.860664938,0.999298519,0.90274297,0.768763289,0.04341917,0.033800332,QL-XII-47,OC-314,0.7771644030417062,-0.8181818181818182,0
OC-314,909257,308,308_909257,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.107004031,1.035655963,1.012086129,0.992648132,0.910547803,0.7991305320000001,0.56453175,0.414465936,0.020168093,WIKI4,OC-314,0.8162393693020252,-0.9272727272727272,0
OC-314,909257,292,292_909257,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.016433897,0.976219218,0.989931679,1.011799212,0.969560458,1.026374433,1.0265648509999998,0.936609881,0.043214684,Masitinib,OC-314,0.9416778857156686,-0.2969696969696969,0
OC-314,909257,208,208_909257,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950851193,0.947181862,0.993647188,0.99059409,0.981447657,0.824534075,0.419752412,0.253511153,0.115590859,Ispinesib Mesylate,OC-314,0.7688127846060969,-0.8181818181818182,0
ESO26,1503366,281,281_1503366,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.031259948,0.903693153,0.923561195,0.984307631,0.893971515,0.847856732,0.86725921,0.909618288,0.06814348099999999,Alectinib,ESO26,0.8772888236729618,-0.7818181818181817,0
ESO26,1503366,331,331_1503366,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.8967288990000001,0.928149635,0.908533573,0.859512618,0.868127942,0.7212834579999999,0.71093547,0.563987794,0.074008621,QL-X-138,ESO26,0.7771404111422355,-0.9515151515151514,0
A427,910851,269,269_910851,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.976759929,1.025874235,1.00716679,0.989785907,0.942874471,1.032310971,0.970631836,0.81362534,0.170122382,NSC-207895,A427,0.9271211855947648,-0.5878787878787878,0
KMS-12-BM,907281,9,9_907281,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020776072,1.045111451,1.023873573,1.040747652,0.984892639,1.009760485,0.997596174,0.115751886,0.08306596,MG-132,KMS-12-BM,0.8644492125928155,-0.6848484848484848,0
KMS-12-BM,907281,53,53_907281,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.060651379,1.06036117,1.044028391,1.063154763,1.069408646,1.054900788,0.978284184,0.03682249,0.016647704,CGP-60474,KMS-12-BM,0.8751039627467332,-0.5151515151515151,0
KMS-12-BM,907281,173,173_907281,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9926953000000002,1.00110286,0.964535742,0.950286394,0.896111908,0.744624328,0.361073359,0.060776554,0.014463394,FH535,KMS-12-BM,0.7198264604255948,-0.9636363636363636,0
KMS-12-BM,907281,133,133_907281,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.022033501,0.998620482,0.966883298,0.990324115,0.874660051,0.829289249,0.6516546999999999,0.271838417,0.131278302,Doxorubicin,KMS-12-BM,0.7967714405801651,-0.9757575757575756,0
KMS-12-BM,907281,167,167_907281,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.000926341,1.001119539,0.983815171,0.941452132,0.749069257,0.692947509,0.637410912,0.319221807,0.009868354,OSU-03012,KMS-12-BM,0.7589885384196055,-0.9515151515151514,0
KMS-12-BM,907281,294,294_907281,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.078618817,1.046506639,1.089068726,1.05348151,1.03941771,0.955466345,0.8754735240000001,0.590410068,0.046611869000000014,MPS-1-IN-1,KMS-12-BM,0.9168610305184776,-0.7575757575757575,0
KMS-12-BM,907281,308,308_907281,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.033113547,0.994812504,1.004865691,0.975896296,0.8176487920000001,0.783495975,0.657459829,0.504095727,0.095044204,WIKI4,KMS-12-BM,0.8132122737502269,-0.9393939393939392,0
KMS-12-BM,907281,222,222_907281,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00945888,0.907904683,0.697771479,0.781040375,0.785111883,0.8891432779999999,0.717381114,0.712532518,0.046914,BX-912,KMS-12-BM,0.7804223566693204,-0.7575757575757575,0
KMS-12-BM,907281,229,229_907281,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.076972575,0.96190141,1.032955784,0.937459596,0.8227167790000001,0.781423447,0.8072899240000001,0.814902111,0.071873874,Enzastaurin,KMS-12-BM,0.8635065070165817,-0.8909090909090909,0
KMS-12-BM,907281,45,45_907281,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.997809267,1.003758561,1.016527777,0.962687387,0.990659918,1.002775509,1.025069347,0.226944978,0.031993509,Z-LLNle-CHO,KMS-12-BM,0.8602477221719815,-0.3696969696969697,0
JHH-2,1240157,184,184_1240157,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.918443053,1.084525539,0.861545275,0.84900041,0.8929174329999999,0.963127883,0.8670119079999999,0.8444575459999999,0.06298888,BMS-754807,JHH-2,0.8680581652251229,-0.7090909090909091,0
KMS-12-BM,907281,221,221_907281,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962579995,0.995458513,0.930710233,0.927300893,0.956658797,1.002439543,0.962848145,0.965861644,0.082375518,TAK-715,KMS-12-BM,0.9161161691369748,-0.2727272727272727,0
KMS-12-BM,907281,292,292_907281,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992103957,1.063987968,0.994621992,1.08982881,0.976305445,0.975790856,0.7192101670000001,0.32335156,0.039353315,Masitinib,KMS-12-BM,0.8505419349047475,-0.8181818181818182,0
KMS-12-BM,907281,194,194_907281,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015794199,1.01882837,1.015434212,0.992867648,1.000011781,0.80405128,0.149171991,0.112115626,0.111487387,Luminespib,KMS-12-BM,0.7404465336448821,-0.8424242424242423,0
SR,905965,54,54_905965,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009122604,0.991467353,1.0292608090000002,1.067192536,1.023599593,1.014286044,1.039105715,0.880704261,0.006550102,CGP-082996,SR,0.9508904407611722,-0.16363636363636366,0
SR,905965,290,290_905965,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.000485291,0.974615814,0.938642255,0.936853542,0.819590688,0.711314285,0.332470498,0.428364669,0.00625876,KIN001-260,SR,0.7383851581398371,-0.9757575757575756,0
SR,905965,228,228_905965,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.848633807,0.7266651,0.8471054840000001,0.659073931,0.70380658,0.674046725,0.714106844,0.651713567,0.004330582,AKT inhibitor VIII,SR,0.7030352587561828,-0.8787878787878788,0
SR,905965,261,261_905965,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004090468,1.0590788759999998,1.007498861,1.082551629,1.090089956,1.02508829,0.808396727,0.5567357070000001,0.004997326,TL-1-85,SR,0.9040032420712064,-0.41818181818181815,0
SR,905965,5,5_905965,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.114226365,1.052305122,1.06254324,1.032401239,0.95423022,0.715607509,0.386920897,0.099036855,-0.000599365,Sunitinib,SR,0.7685524185025412,-0.8666666666666665,0
SR,905965,159,159_905965,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.876245204,0.934365246,0.902823943,1.024175562,0.851776874,0.7633569440000001,0.601460644,0.625752072,0.120616371,HG6-64-1,SR,0.7933627417557246,-0.8303030303030302,0
SR,905965,9,9_905965,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.068214313,1.096898877,1.081255916,1.048663511,1.021120667,1.051107071,0.943448872,0.149707217,0.009514627,MG-132,SR,0.8850193065387616,-0.6727272727272726,0
SR,905965,332,332_905965,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.999632876,0.876857465,0.901390034,0.825706562,0.826604875,0.69153559,0.530276159,0.281189469,0.049047136,XMD15-27,SR,0.7175240665530759,-0.9757575757575756,0
SR,905965,310,310_905965,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.09145735,0.972970905,1.078212298,0.920644122,1.01261019,0.971638831,0.970856742,0.325005335,0.197560189,YM201636,SR,0.8824639853619409,-0.7696969696969697,0
SR,905965,207,207_905965,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.193658252,1.0894038940000002,0.92297126,0.92037443,1.060029965,0.649963235,0.515117104,0.230014297,0.024579631,AS601245,SR,0.7882024727019998,-0.8666666666666665,0
SR,905965,17,17_905965,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009801066,1.022712113,0.96758708,0.96661953,0.986661634,0.927095995,0.917541197,0.705266211,0.01352842,Cyclopamine,SR,0.8900054485310797,-0.9151515151515152,0
SR,905965,295,295_905965,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.174363802,1.12077054,1.053775809,0.934744425,0.920785403,0.85100795,0.76327273,0.672217417,0.07052122599999999,NVP-BHG712,SR,0.8917998543692984,-0.9272727272727272,0
SR,905965,62,62_905965,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.996141233,0.991358279,0.979348848,1.018575774,0.95785643,0.920039161,0.748286832,0.373219266,0.159748852,BMS-536924,SR,0.8405222500365827,-0.8787878787878788,0
IOSE-523(-),1479993,257,257_1479993,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980207881,0.948048772,0.92045763,0.883405005,0.8608684409999999,0.760708983,0.6880841240000001,0.444453472,0.076718372,NPK76-II-72-1,IOSE-523(-),0.7805103883138486,-1.0,0
IOSE-523(-),1479993,256,256_1479993,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99321286,0.99196465,1.011432454,0.943135996,0.924452034,0.975292552,0.930910424,0.726021048,0.075531305,JW-7-24-1,IOSE-523(-),0.8926875189855509,-0.8666666666666665,0
IOSE-523(-),1479993,291,291_1479993,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.841404033,0.854590484,0.814909478,0.713454678,0.755858302,0.7242988890000001,0.700287074,0.801741875,0.04774279,KIN001-266,IOSE-523(-),0.7478240230979436,-0.8303030303030302,0
TOV-21G,1240222,196,196_1240222,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.922843519,0.886717195,0.945084818,0.928630165,0.947791367,1.004691391,0.919723543,0.884134275,0.061694105,Phenformin,TOV-21G,0.8856070362192704,-0.4666666666666666,0
TOV-21G,1240222,133,133_1240222,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.028149647,0.968882447,0.981514578,0.979296231,0.761535101,0.792682742,0.791978435,0.606082431,0.137779887,Doxorubicin,TOV-21G,0.8310012839838589,-0.9151515151515152,0
SK-N-FI,688087,104,104_688087,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.975789581,0.950504018,0.962263428,0.95086869,0.99736182,0.990766093,0.912984473,0.650512511,0.051878281,Bortezomib,SK-N-FI,0.8796655283722274,-0.6727272727272726,0
SK-N-FI,688087,45,45_688087,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.09371568,1.080043303,1.054251839,1.111675478,1.080896325,1.088637025,1.09699046,0.943216557,0.14010088199999998,Z-LLNle-CHO,SK-N-FI,1.013275234305233,-0.2121212121212121,0
SK-N-FI,688087,180,180_688087,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.911617676,1.0395547859999998,1.002058512,1.012200585,0.87896795,0.569758986,0.36752551,0.228061981,0.188203232,Thapsigargin,SK-N-FI,0.73376084487849,-0.8060606060606059,0
CMK,910566,252,252_910566,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.85713876,0.854173485,0.938676505,0.785756166,0.7128872740000001,0.653947854,0.652622632,0.5247057860000001,0.178365306,WZ3105,CMK,0.7298990127972005,-0.9636363636363636,0
CMK,910566,172,172_910566,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0937054309999998,1.086172504,1.0869838040000002,1.118867924,1.095421332,0.957179739,0.464058966,0.298338615,0.103715675,Embelin,CMK,0.8613984616346351,-0.6242424242424242,0
CMK,910566,228,228_910566,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972331196,0.8962337229999999,0.755175525,0.7524208059999999,0.706795501,0.674057565,0.640503255,0.583304638,0.02405304,AKT inhibitor VIII,CMK,0.7214276365637359,-1.0,0
